"Cod_estacao";"Data";"Vazao"
"11188";"60435000";"2008-12-16";NA
"11189";"60435000";"2008-12-17";NA
"11190";"60435000";"2008-12-18";NA
"11191";"60435000";"2008-12-19";NA
"11192";"60435000";"2008-12-20";NA
"11193";"60435000";"2008-12-21";NA
"11194";"60435000";"2008-12-22";NA
"11195";"60435000";"2008-12-23";NA
"11196";"60435000";"2008-12-24";3.1833
"11197";"60435000";"2008-12-25";NA
"11198";"60435000";"2008-12-26";NA
"11199";"60435000";"2008-12-27";NA
"11200";"60435000";"2008-12-28";NA
"11201";"60435000";"2008-12-29";NA
"11202";"60435000";"2008-12-30";NA
"11203";"60435000";"2008-12-31";NA
"11204";"60435000";"2009-01-01";NA
"11205";"60435000";"2009-01-02";NA
"11206";"60435000";"2009-01-03";NA
"11207";"60435000";"2009-01-04";NA
"11208";"60435000";"2009-01-05";NA
"11209";"60435000";"2009-01-06";NA
"11210";"60435000";"2009-01-07";NA
"11211";"60435000";"2009-01-08";NA
"11212";"60435000";"2009-01-09";NA
"11213";"60435000";"2009-01-10";NA
"11214";"60435000";"2009-01-11";NA
"11215";"60435000";"2009-01-12";NA
"11216";"60435000";"2009-01-13";NA
"11217";"60435000";"2009-01-14";NA
"11218";"60435000";"2009-01-15";NA
"11219";"60435000";"2009-01-16";2.0448
"11220";"60435000";"2009-01-17";2.894
"11221";"60435000";"2009-01-18";2.5744
"11222";"60435000";"2009-01-19";2.0813
"11223";"60435000";"2009-01-20";3.0169
"11224";"60435000";"2009-01-21";4.3319
"11225";"60435000";"2009-01-22";4.2856
"11226";"60435000";"2009-01-23";3.7435
"11227";"60435000";"2009-01-24";8.3862
"11228";"60435000";"2009-01-25";2.8534
"11229";"60435000";"2009-01-26";3.568
"11230";"60435000";"2009-01-27";3.9102
"11231";"60435000";"2009-01-28";3.9551
"11232";"60435000";"2009-01-29";2.7572
"11233";"60435000";"2009-01-30";2.9327
"11234";"60435000";"2009-01-31";8.1659
"11235";"60435000";"2009-02-01";4.9976
"11236";"60435000";"2009-02-02";3.9102
"11237";"60435000";"2009-02-03";2.9327
"11238";"60435000";"2009-02-04";5.6864
"11239";"60435000";"2009-02-05";3.0206
"11240";"60435000";"2009-02-06";3.0206
"11241";"60435000";"2009-02-07";11.4292
"11242";"60435000";"2009-02-08";6.1026
"11243";"60435000";"2009-02-09";4.0001
"11244";"60435000";"2009-02-10";4.633
"11245";"60435000";"2009-02-11";3.6416
"11246";"60435000";"2009-02-12";3.4633
"11247";"60435000";"2009-02-13";3.8205
"11248";"60435000";"2009-02-14";10.5577
"11249";"60435000";"2009-02-15";5.5481
"11250";"60435000";"2009-02-16";3.9551
"11251";"60435000";"2009-02-17";3.2857
"11252";"60435000";"2009-02-18";3.0206
"11253";"60435000";"2009-02-19";2.7572
"11254";"60435000";"2009-02-20";2.8448
"11255";"60435000";"2009-02-21";2.7572
"11256";"60435000";"2009-02-22";3.731
"11257";"60435000";"2009-02-23";4.2705
"11258";"60435000";"2009-02-24";4.1802
"11259";"60435000";"2009-02-25";3.2857
"11260";"60435000";"2009-02-26";4.2705
"11261";"60435000";"2009-02-27";3.3745
"11262";"60435000";"2009-02-28";2.9327
"11263";"60435000";"2009-03-01";2.7572
"11264";"60435000";"2009-03-02";2.5827
"11265";"60435000";"2009-03-03";2.2361
"11266";"60435000";"2009-03-04";2.2361
"11267";"60435000";"2009-03-05";2.2361
"11268";"60435000";"2009-03-06";2.2361
"11269";"60435000";"2009-03-07";2.4089
"11270";"60435000";"2009-03-08";4.9062
"11271";"60435000";"2009-03-09";3.9102
"11272";"60435000";"2009-03-10";3.2857
"11273";"60435000";"2009-03-11";2.7572
"11274";"60435000";"2009-03-12";2.4957
"11275";"60435000";"2009-03-13";2.2361
"11276";"60435000";"2009-03-14";4.0901
"11277";"60435000";"2009-03-15";2.5827
"11278";"60435000";"2009-03-16";2.4957
"11279";"60435000";"2009-03-17";3.1972
"11280";"60435000";"2009-03-18";3.6416
"11281";"60435000";"2009-03-19";3.1972
"11282";"60435000";"2009-03-20";2.4089
"11283";"60435000";"2009-03-21";2.4957
"11284";"60435000";"2009-03-22";2.4089
"11285";"60435000";"2009-03-23";2.5827
"11286";"60435000";"2009-03-24";2.7572
"11287";"60435000";"2009-03-25";3.0206
"11288";"60435000";"2009-03-26";2.7572
"11289";"60435000";"2009-03-27";2.4957
"11290";"60435000";"2009-03-28";2.3224
"11291";"60435000";"2009-03-29";2.4089
"11292";"60435000";"2009-03-30";2.2361
"11293";"60435000";"2009-03-31";2.1449
"11294";"60435000";"2009-04-01";2.6698
"11295";"60435000";"2009-04-02";2.4089
"11296";"60435000";"2009-04-03";4.0001
"11297";"60435000";"2009-04-04";9.1172
"11298";"60435000";"2009-04-05";5.6402
"11299";"60435000";"2009-04-06";5.0433
"11300";"60435000";"2009-04-07";5.8249
"11301";"60435000";"2009-04-08";3.8205
"11302";"60435000";"2009-04-09";4.4515
"11303";"60435000";"2009-04-10";3.8205
"11304";"60435000";"2009-04-11";3.4633
"11305";"60435000";"2009-04-12";4.5422
"11306";"60435000";"2009-04-13";3.8205
"11307";"60435000";"2009-04-14";3.4633
"11308";"60435000";"2009-04-15";3.1972
"11309";"60435000";"2009-04-16";4.9062
"11310";"60435000";"2009-04-17";3.3745
"11311";"60435000";"2009-04-18";3.2857
"11312";"60435000";"2009-04-19";3.3745
"11313";"60435000";"2009-04-20";2.4957
"11314";"60435000";"2009-04-21";2.9327
"11315";"60435000";"2009-04-22";2.9327
"11316";"60435000";"2009-04-23";2.7572
"11317";"60435000";"2009-04-24";2.6698
"11318";"60435000";"2009-04-25";3.3745
"11319";"60435000";"2009-04-26";3.4633
"11320";"60435000";"2009-04-27";4.7239
"11321";"60435000";"2009-04-28";3.3745
"11322";"60435000";"2009-04-29";2.8448
"11323";"60435000";"2009-04-30";2.7572
"11324";"60435000";"2009-05-01";3.8205
"11325";"60435000";"2009-05-02";3.5524
"11326";"60435000";"2009-05-03";3.2414
"11327";"60435000";"2009-05-04";3.6416
"11328";"60435000";"2009-05-05";3.2857
"11329";"60435000";"2009-05-06";2.7572
"11330";"60435000";"2009-05-07";2.7572
"11331";"60435000";"2009-05-08";2.7572
"11332";"60435000";"2009-05-09";2.5827
"11333";"60435000";"2009-05-10";3.1088
"11334";"60435000";"2009-05-11";3.0206
"11335";"60435000";"2009-05-12";2.7572
"11336";"60435000";"2009-05-13";2.5827
"11337";"60435000";"2009-05-14";2.4089
"11338";"60435000";"2009-05-15";2.4089
"11339";"60435000";"2009-05-16";2.5827
"11340";"60435000";"2009-05-17";3.0206
"11341";"60435000";"2009-05-18";2.9327
"11342";"60435000";"2009-05-19";2.5827
"11343";"60435000";"2009-05-20";2.4957
"11344";"60435000";"2009-05-21";2.4089
"11345";"60435000";"2009-05-22";2.3224
"11346";"60435000";"2009-05-23";2.1449
"11347";"60435000";"2009-05-24";2.1449
"11348";"60435000";"2009-05-25";2.2361
"11349";"60435000";"2009-05-26";2.1449
"11350";"60435000";"2009-05-27";2.1449
"11351";"60435000";"2009-05-28";2.0607
"11352";"60435000";"2009-05-29";1.6619
"11353";"60435000";"2009-05-30";2.0607
"11354";"60435000";"2009-05-31";2.1449
"11355";"60435000";"2009-06-01";2.6698
"11356";"60435000";"2009-06-02";2.5827
"11357";"60435000";"2009-06-03";2.3224
"11358";"60435000";"2009-06-04";2.1449
"11359";"60435000";"2009-06-05";2.0607
"11360";"60435000";"2009-06-06";1.9779
"11361";"60435000";"2009-06-07";1.9779
"11362";"60435000";"2009-06-08";1.9779
"11363";"60435000";"2009-06-09";1.9779
"11364";"60435000";"2009-06-10";1.9779
"11365";"60435000";"2009-06-11";1.8966
"11366";"60435000";"2009-06-12";1.8169
"11367";"60435000";"2009-06-13";1.8966
"11368";"60435000";"2009-06-14";1.8169
"11369";"60435000";"2009-06-15";1.8169
"11370";"60435000";"2009-06-16";1.8169
"11371";"60435000";"2009-06-17";1.8169
"11372";"60435000";"2009-06-18";1.8169
"11373";"60435000";"2009-06-19";1.7386
"11374";"60435000";"2009-06-20";1.6619
"11375";"60435000";"2009-06-21";1.6619
"11376";"60435000";"2009-06-22";1.6619
"11377";"60435000";"2009-06-23";1.6619
"11378";"60435000";"2009-06-24";1.6619
"11379";"60435000";"2009-06-25";1.6619
"11380";"60435000";"2009-06-26";1.6619
"11381";"60435000";"2009-06-27";1.6619
"11382";"60435000";"2009-06-28";1.6619
"11383";"60435000";"2009-06-29";1.6619
"11384";"60435000";"2009-06-30";1.513
"11385";"60435000";"2009-07-01";1.513
"11386";"60435000";"2009-07-02";1.513
"11387";"60435000";"2009-07-03";1.513
"11388";"60435000";"2009-07-04";1.4409
"11389";"60435000";"2009-07-05";1.3703
"11390";"60435000";"2009-07-06";1.3703
"11391";"60435000";"2009-07-07";1.3703
"11392";"60435000";"2009-07-08";1.3703
"11393";"60435000";"2009-07-09";1.3703
"11394";"60435000";"2009-07-10";1.3703
"11395";"60435000";"2009-07-11";1.3703
"11396";"60435000";"2009-07-12";1.3703
"11397";"60435000";"2009-07-13";1.3703
"11398";"60435000";"2009-07-14";1.2338
"11399";"60435000";"2009-07-15";1.2338
"11400";"60435000";"2009-07-16";1.2338
"11401";"60435000";"2009-07-17";1.2338
"11402";"60435000";"2009-07-18";1.2338
"11403";"60435000";"2009-07-19";1.2338
"11404";"60435000";"2009-07-20";1.2338
"11405";"60435000";"2009-07-21";1.2338
"11406";"60435000";"2009-07-22";1.2338
"11407";"60435000";"2009-07-23";1.2338
"11408";"60435000";"2009-07-24";1.2338
"11409";"60435000";"2009-07-25";1.2338
"11410";"60435000";"2009-07-26";1.1036
"11411";"60435000";"2009-07-27";1.1036
"11412";"60435000";"2009-07-28";1.1036
"11413";"60435000";"2009-07-29";1.1036
"11414";"60435000";"2009-07-30";1.1036
"11415";"60435000";"2009-07-31";1.1036
"11416";"60435000";"2009-08-01";1.1036
"11417";"60435000";"2009-08-02";0.9799
"11418";"60435000";"2009-08-03";0.9799
"11419";"60435000";"2009-08-04";0.9799
"11420";"60435000";"2009-08-05";0.9799
"11421";"60435000";"2009-08-06";0.9799
"11422";"60435000";"2009-08-07";0.9799
"11423";"60435000";"2009-08-08";0.9799
"11424";"60435000";"2009-08-09";0.9205
"11425";"60435000";"2009-08-10";0.8627
"11426";"60435000";"2009-08-11";0.8627
"11427";"60435000";"2009-08-12";0.8627
"11428";"60435000";"2009-08-13";0.8627
"11429";"60435000";"2009-08-14";0.8627
"11430";"60435000";"2009-08-15";0.8627
"11431";"60435000";"2009-08-16";0.8627
"11432";"60435000";"2009-08-17";0.8627
"11433";"60435000";"2009-08-18";0.8627
"11434";"60435000";"2009-08-19";0.8627
"11435";"60435000";"2009-08-20";0.8627
"11436";"60435000";"2009-08-21";0.8627
"11437";"60435000";"2009-08-22";0.8627
"11438";"60435000";"2009-08-23";0.7521
"11439";"60435000";"2009-08-24";1.9779
"11440";"60435000";"2009-08-25";1.6619
"11441";"60435000";"2009-08-26";1.5867
"11442";"60435000";"2009-08-27";1.3703
"11443";"60435000";"2009-08-28";1.2338
"11444";"60435000";"2009-08-29";1.1679
"11445";"60435000";"2009-08-30";0.9799
"11446";"60435000";"2009-08-31";0.9799
"11447";"60435000";"2009-09-01";0.9799
"11448";"60435000";"2009-09-02";0.9799
"11449";"60435000";"2009-09-03";0.9799
"11450";"60435000";"2009-09-04";0.9205
"11451";"60435000";"2009-09-05";0.8627
"11452";"60435000";"2009-09-06";0.9799
"11453";"60435000";"2009-09-07";1.041
"11454";"60435000";"2009-09-08";1.2338
"11455";"60435000";"2009-09-09";1.3012
"11456";"60435000";"2009-09-10";1.2338
"11457";"60435000";"2009-09-11";1.2338
"11458";"60435000";"2009-09-12";1.041
"11459";"60435000";"2009-09-13";0.9205
"11460";"60435000";"2009-09-14";0.8627
"11461";"60435000";"2009-09-15";0.8627
"11462";"60435000";"2009-09-16";0.8065
"11463";"60435000";"2009-09-17";0.7521
"11464";"60435000";"2009-09-18";0.7521
"11465";"60435000";"2009-09-19";0.8627
"11466";"60435000";"2009-09-20";0.9799
"11467";"60435000";"2009-09-21";2.6698
"11468";"60435000";"2009-09-22";1.8169
"11469";"60435000";"2009-09-23";1.8966
"11470";"60435000";"2009-09-24";1.5867
"11471";"60435000";"2009-09-25";1.3012
"11472";"60435000";"2009-09-26";1.1036
"11473";"60435000";"2009-09-27";1.2338
"11474";"60435000";"2009-09-28";1.4409
"11475";"60435000";"2009-09-29";1.041
"11476";"60435000";"2009-09-30";0.9799
"11477";"60435000";"2009-10-01";1.3012
"11478";"60435000";"2009-10-02";1.1036
"11479";"60435000";"2009-10-03";1.1679
"11480";"60435000";"2009-10-04";1.041
"11481";"60435000";"2009-10-05";1.1036
"11482";"60435000";"2009-10-06";1.3703
"11483";"60435000";"2009-10-07";1.2338
"11484";"60435000";"2009-10-08";1.513
"11485";"60435000";"2009-10-09";2.6698
"11486";"60435000";"2009-10-10";2.8448
"11487";"60435000";"2009-10-11";2.0607
"11488";"60435000";"2009-10-12";1.3703
"11489";"60435000";"2009-10-13";1.3012
"11490";"60435000";"2009-10-14";1.8966
"11491";"60435000";"2009-10-15";1.3012
"11492";"60435000";"2009-10-16";1.513
"11493";"60435000";"2009-10-17";1.3703
"11494";"60435000";"2009-10-18";2.1449
"11495";"60435000";"2009-10-19";1.8169
"11496";"60435000";"2009-10-20";1.6619
"11497";"60435000";"2009-10-21";1.513
"11498";"60435000";"2009-10-22";1.8169
"11499";"60435000";"2009-10-23";1.8169
"11500";"60435000";"2009-10-24";1.3703
"11501";"60435000";"2009-10-25";1.3703
"11502";"60435000";"2009-10-26";1.3012
"11503";"60435000";"2009-10-27";1.3703
"11504";"60435000";"2009-10-28";1.4409
"11505";"60435000";"2009-10-29";1.9779
"11506";"60435000";"2009-10-30";1.8169
"11507";"60435000";"2009-10-31";2.7572
"11508";"60435000";"2009-11-01";2.4957
"11509";"60435000";"2009-11-02";1.513
"11510";"60435000";"2009-11-03";1.3703
"11511";"60435000";"2009-11-04";1.3012
"11512";"60435000";"2009-11-05";1.2338
"11513";"60435000";"2009-11-06";1.4409
"11514";"60435000";"2009-11-07";1.4409
"11515";"60435000";"2009-11-08";1.3703
"11516";"60435000";"2009-11-09";1.3012
"11517";"60435000";"2009-11-10";1.3012
"11518";"60435000";"2009-11-11";2.0607
"11519";"60435000";"2009-11-12";2.1449
"11520";"60435000";"2009-11-13";2.7572
"11521";"60435000";"2009-11-14";2.4957
"11522";"60435000";"2009-11-15";1.9779
"11523";"60435000";"2009-11-16";1.4409
"11524";"60435000";"2009-11-17";1.3012
"11525";"60435000";"2009-11-18";1.2338
"11526";"60435000";"2009-11-19";1.2338
"11527";"60435000";"2009-11-20";1.3012
"11528";"60435000";"2009-11-21";1.3012
"11529";"60435000";"2009-11-22";1.2338
"11530";"60435000";"2009-11-23";1.2338
"11531";"60435000";"2009-11-24";1.9779
"11532";"60435000";"2009-11-25";1.8966
"11533";"60435000";"2009-11-26";1.8966
"11534";"60435000";"2009-11-27";1.5867
"11535";"60435000";"2009-11-28";1.4409
"11536";"60435000";"2009-11-29";1.3012
"11537";"60435000";"2009-11-30";1.3703
"11538";"60435000";"2009-12-01";1.8169
"11539";"60435000";"2009-12-02";2.6698
"11540";"60435000";"2009-12-03";2.4957
"11541";"60435000";"2009-12-04";2.3224
"11542";"60435000";"2009-12-05";5.089
"11543";"60435000";"2009-12-06";6.4744
"11544";"60435000";"2009-12-07";4.815
"11545";"60435000";"2009-12-08";3.6416
"11546";"60435000";"2009-12-09";3.1972
"11547";"60435000";"2009-12-10";2.9327
"11548";"60435000";"2009-12-11";2.8448
"11549";"60435000";"2009-12-12";3.3745
"11550";"60435000";"2009-12-13";2.5827
"11551";"60435000";"2009-12-14";2.1449
"11552";"60435000";"2009-12-15";2.7572
"11553";"60435000";"2009-12-16";2.4089
"11554";"60435000";"2009-12-17";2.0607
"11555";"60435000";"2009-12-18";2.7572
"11556";"60435000";"2009-12-19";2.3224
"11557";"60435000";"2009-12-20";2.2361
"11558";"60435000";"2009-12-21";3.6416
"11559";"60435000";"2009-12-22";2.6698
"11560";"60435000";"2009-12-23";2.3224
"11561";"60435000";"2009-12-24";2.1449
"11562";"60435000";"2009-12-25";2.1449
"11563";"60435000";"2009-12-26";2.4957
"11564";"60435000";"2009-12-27";2.4089
"11565";"60435000";"2009-12-28";9.0217
"11566";"60435000";"2009-12-29";5.2723
"11567";"60435000";"2009-12-30";3.9102
"11568";"60435000";"2009-12-31";3.6416
"11569";"60435000";"2010-01-01";12.5008
"11570";"60435000";"2010-01-02";5.7325
"11571";"60435000";"2010-01-03";4.5422
"11572";"60435000";"2010-01-04";3.731
"11573";"60435000";"2010-01-05";3.3745
"11574";"60435000";"2010-01-06";3.1972
"11575";"60435000";"2010-01-07";3.4633
"11576";"60435000";"2010-01-08";4.0901
"11577";"60435000";"2010-01-09";3.5524
"11578";"60435000";"2010-01-10";3.3745
"11579";"60435000";"2010-01-11";3.1088
"11580";"60435000";"2010-01-12";2.9327
"11581";"60435000";"2010-01-13";3.3745
"11582";"60435000";"2010-01-14";3.2857
"11583";"60435000";"2010-01-15";3.1088
"11584";"60435000";"2010-01-16";3.731
"11585";"60435000";"2010-01-17";3.3745
"11586";"60435000";"2010-01-18";3.0206
"11587";"60435000";"2010-01-19";2.9327
"11588";"60435000";"2010-01-20";2.5827
"11589";"60435000";"2010-01-21";2.5827
"11590";"60435000";"2010-01-22";2.4957
"11591";"60435000";"2010-01-23";3.8205
"11592";"60435000";"2010-01-24";3.4633
"11593";"60435000";"2010-01-25";3.3745
"11594";"60435000";"2010-01-26";4.4515
"11595";"60435000";"2010-01-27";3.2857
"11596";"60435000";"2010-01-28";3.1088
"11597";"60435000";"2010-01-29";3.1088
"11598";"60435000";"2010-01-30";3.1088
"11599";"60435000";"2010-01-31";2.7572
"11600";"60435000";"2010-02-01";2.4089
"11601";"60435000";"2010-02-02";2.4089
"11602";"60435000";"2010-02-03";2.2361
"11603";"60435000";"2010-02-04";2.2361
"11604";"60435000";"2010-02-05";2.1449
"11605";"60435000";"2010-02-06";2.5827
"11606";"60435000";"2010-02-07";2.5827
"11607";"60435000";"2010-02-08";4.0001
"11608";"60435000";"2010-02-09";2.5827
"11609";"60435000";"2010-02-10";2.5827
"11610";"60435000";"2010-02-11";2.4089
"11611";"60435000";"2010-02-12";2.3224
"11612";"60435000";"2010-02-13";2.3224
"11613";"60435000";"2010-02-14";2.3224
"11614";"60435000";"2010-02-15";2.1449
"11615";"60435000";"2010-02-16";2.1449
"11616";"60435000";"2010-02-17";2.4089
"11617";"60435000";"2010-02-18";3.2857
"11618";"60435000";"2010-02-19";2.6698
"11619";"60435000";"2010-02-20";2.4089
"11620";"60435000";"2010-02-21";2.1449
"11621";"60435000";"2010-02-22";4.3609
"11622";"60435000";"2010-02-23";2.3224
"11623";"60435000";"2010-02-24";3.3745
"11624";"60435000";"2010-02-25";2.4957
"11625";"60435000";"2010-02-26";5.7325
"11626";"60435000";"2010-02-27";3.0206
"11627";"60435000";"2010-02-28";2.8448
"11628";"60435000";"2010-03-01";2.5827
"11629";"60435000";"2010-03-02";2.6698
"11630";"60435000";"2010-03-03";3.1972
"11631";"60435000";"2010-03-04";3.731
"11632";"60435000";"2010-03-05";3.1972
"11633";"60435000";"2010-03-06";2.7572
"11634";"60435000";"2010-03-07";3.5524
"11635";"60435000";"2010-03-08";2.7572
"11636";"60435000";"2010-03-09";2.4957
"11637";"60435000";"2010-03-10";2.4089
"11638";"60435000";"2010-03-11";2.2361
"11639";"60435000";"2010-03-12";2.1449
"11640";"60435000";"2010-03-13";2.1449
"11641";"60435000";"2010-03-14";1.9779
"11642";"60435000";"2010-03-15";2.3224
"11643";"60435000";"2010-03-16";2.1449
"11644";"60435000";"2010-03-17";1.6619
"11645";"60435000";"2010-03-18";2.0607
"11646";"60435000";"2010-03-19";2.2361
"11647";"60435000";"2010-03-20";3.1088
"11648";"60435000";"2010-03-21";2.7572
"11649";"60435000";"2010-03-22";2.5827
"11650";"60435000";"2010-03-23";2.4957
"11651";"60435000";"2010-03-24";3.2857
"11652";"60435000";"2010-03-25";2.9327
"11653";"60435000";"2010-03-26";2.8448
"11654";"60435000";"2010-03-27";2.4957
"11655";"60435000";"2010-03-28";2.3224
"11656";"60435000";"2010-03-29";2.3224
"11657";"60435000";"2010-03-30";2.4089
"11658";"60435000";"2010-03-31";2.5827
"11659";"60435000";"2010-04-01";2.5827
"11660";"60435000";"2010-04-02";3.1972
"11661";"60435000";"2010-04-03";2.8448
"11662";"60435000";"2010-04-04";2.9327
"11663";"60435000";"2010-04-05";3.2857
"11664";"60435000";"2010-04-06";3.1088
"11665";"60435000";"2010-04-07";3.8205
"11666";"60435000";"2010-04-08";2.7572
"11667";"60435000";"2010-04-09";2.4957
"11668";"60435000";"2010-04-10";2.3224
"11669";"60435000";"2010-04-11";2.2361
"11670";"60435000";"2010-04-12";2.1449
"11671";"60435000";"2010-04-13";2.0607
"11672";"60435000";"2010-04-14";1.9779
"11673";"60435000";"2010-04-15";1.9779
"11674";"60435000";"2010-04-16";1.9779
"11675";"60435000";"2010-04-17";1.9779
"11676";"60435000";"2010-04-18";1.8966
"11677";"60435000";"2010-04-19";1.8169
"11678";"60435000";"2010-04-20";1.8169
"11679";"60435000";"2010-04-21";1.8169
"11680";"60435000";"2010-04-22";1.8169
"11681";"60435000";"2010-04-23";1.8169
"11682";"60435000";"2010-04-24";1.7386
"11683";"60435000";"2010-04-25";1.6619
"11684";"60435000";"2010-04-26";1.6619
"11685";"60435000";"2010-04-27";1.6619
"11686";"60435000";"2010-04-28";1.513
"11687";"60435000";"2010-04-29";1.513
"11688";"60435000";"2010-04-30";1.513
"11689";"60435000";"2010-05-01";1.6619
"11690";"60435000";"2010-05-02";1.6619
"11691";"60435000";"2010-05-03";1.6619
"11692";"60435000";"2010-05-04";1.513
"11693";"60435000";"2010-05-05";1.513
"11694";"60435000";"2010-05-06";1.513
"11695";"60435000";"2010-05-07";1.513
"11696";"60435000";"2010-05-08";1.4409
"11697";"60435000";"2010-05-09";1.3703
"11698";"60435000";"2010-05-10";1.3703
"11699";"60435000";"2010-05-11";1.5867
"11700";"60435000";"2010-05-12";1.513
"11701";"60435000";"2010-05-13";1.513
"11702";"60435000";"2010-05-14";1.4409
"11703";"60435000";"2010-05-15";1.3703
"11704";"60435000";"2010-05-16";1.3703
"11705";"60435000";"2010-05-17";1.3703
"11706";"60435000";"2010-05-18";1.3703
"11707";"60435000";"2010-05-19";1.3356
"11708";"60435000";"2010-05-20";1.3356
"11709";"60435000";"2010-05-21";1.2673
"11710";"60435000";"2010-05-22";1.3356
"11711";"60435000";"2010-05-23";1.1679
"11712";"60435000";"2010-05-24";1.2007
"11713";"60435000";"2010-05-25";1.1356
"11714";"60435000";"2010-05-26";1.1679
"11715";"60435000";"2010-05-27";1.1679
"11716";"60435000";"2010-05-28";1.1036
"11717";"60435000";"2010-05-29";1.1036
"11718";"60435000";"2010-05-30";1.1036
"11719";"60435000";"2010-05-31";1.1036
"11720";"60435000";"2010-06-01";1.1036
"11721";"60435000";"2010-06-02";1.1036
"11722";"60435000";"2010-06-03";1.041
"11723";"60435000";"2010-06-04";1.1036
"11724";"60435000";"2010-06-05";1.1036
"11725";"60435000";"2010-06-06";1.1036
"11726";"60435000";"2010-06-07";1.1036
"11727";"60435000";"2010-06-08";1.1036
"11728";"60435000";"2010-06-09";1.0721
"11729";"60435000";"2010-06-10";1.041
"11730";"60435000";"2010-06-11";0.9799
"11731";"60435000";"2010-06-12";0.9799
"11732";"60435000";"2010-06-13";0.9799
"11733";"60435000";"2010-06-14";0.9799
"11734";"60435000";"2010-06-15";0.9799
"11735";"60435000";"2010-06-16";0.9799
"11736";"60435000";"2010-06-17";0.95
"11737";"60435000";"2010-06-18";0.9205
"11738";"60435000";"2010-06-19";0.8914
"11739";"60435000";"2010-06-20";0.8627
"11740";"60435000";"2010-06-21";0.8914
"11741";"60435000";"2010-06-22";0.8627
"11742";"60435000";"2010-06-23";0.8627
"11743";"60435000";"2010-06-24";0.8627
"11744";"60435000";"2010-06-25";0.8627
"11745";"60435000";"2010-06-26";0.8065
"11746";"60435000";"2010-06-27";0.8065
"11747";"60435000";"2010-06-28";0.8065
"11748";"60435000";"2010-06-29";0.8065
"11749";"60435000";"2010-06-30";0.8065
"11750";"60435000";"2010-07-01";0.7521
"11751";"60435000";"2010-07-02";0.7521
"11752";"60435000";"2010-07-03";0.7521
"11753";"60435000";"2010-07-04";0.7521
"11754";"60435000";"2010-07-05";0.7521
"11755";"60435000";"2010-07-06";0.7521
"11756";"60435000";"2010-07-07";0.7521
"11757";"60435000";"2010-07-08";0.6993
"11758";"60435000";"2010-07-09";0.6993
"11759";"60435000";"2010-07-10";0.6993
"11760";"60435000";"2010-07-11";0.6993
"11761";"60435000";"2010-07-12";0.6993
"11762";"60435000";"2010-07-13";0.6735
"11763";"60435000";"2010-07-14";0.6482
"11764";"60435000";"2010-07-15";0.5988
"11765";"60435000";"2010-07-16";0.5988
"11766";"60435000";"2010-07-17";0.6482
"11767";"60435000";"2010-07-18";0.6482
"11768";"60435000";"2010-07-19";0.8627
"11769";"60435000";"2010-07-20";0.6482
"11770";"60435000";"2010-07-21";0.6735
"11771";"60435000";"2010-07-22";0.6482
"11772";"60435000";"2010-07-23";0.6233
"11773";"60435000";"2010-07-24";0.6233
"11774";"60435000";"2010-07-25";0.5988
"11775";"60435000";"2010-07-26";0.5988
"11776";"60435000";"2010-07-27";0.5988
"11777";"60435000";"2010-07-28";0.5511
"11778";"60435000";"2010-07-29";0.5511
"11779";"60435000";"2010-07-30";0.5747
"11780";"60435000";"2010-07-31";0.5747
"11781";"60435000";"2010-08-01";0.5747
"11782";"60435000";"2010-08-02";0.5747
"11783";"60435000";"2010-08-03";0.5747
"11784";"60435000";"2010-08-04";0.5511
"11785";"60435000";"2010-08-05";0.5511
"11786";"60435000";"2010-08-06";0.5511
"11787";"60435000";"2010-08-07";0.5511
"11788";"60435000";"2010-08-08";0.5511
"11789";"60435000";"2010-08-09";0.5511
"11790";"60435000";"2010-08-10";0.5511
"11791";"60435000";"2010-08-11";0.5279
"11792";"60435000";"2010-08-12";0.5052
"11793";"60435000";"2010-08-13";0.5052
"11794";"60435000";"2010-08-14";0.5052
"11795";"60435000";"2010-08-15";0.5052
"11796";"60435000";"2010-08-16";0.5052
"11797";"60435000";"2010-08-17";0.4611
"11798";"60435000";"2010-08-18";0.4611
"11799";"60435000";"2010-08-19";0.4611
"11800";"60435000";"2010-08-20";0.4611
"11801";"60435000";"2010-08-21";0.4611
"11802";"60435000";"2010-08-22";0.4611
"11803";"60435000";"2010-08-23";0.4611
"11804";"60435000";"2010-08-24";0.4396
"11805";"60435000";"2010-08-25";0.4187
"11806";"60435000";"2010-08-26";0.4187
"11807";"60435000";"2010-08-27";0.4187
"11808";"60435000";"2010-08-28";0.4187
"11809";"60435000";"2010-08-29";0.3781
"11810";"60435000";"2010-08-30";0.3781
"11811";"60435000";"2010-08-31";0.3781
"11812";"60435000";"2010-09-01";0.3781
"11813";"60435000";"2010-09-02";0.3781
"11814";"60435000";"2010-09-03";0.3781
"11815";"60435000";"2010-09-04";0.3394
"11816";"60435000";"2010-09-05";0.3207
"11817";"60435000";"2010-09-06";0.3025
"11818";"60435000";"2010-09-07";0.3025
"11819";"60435000";"2010-09-08";0.3025
"11820";"60435000";"2010-09-09";0.3025
"11821";"60435000";"2010-09-10";0.3025
"11822";"60435000";"2010-09-11";0.3025
"11823";"60435000";"2010-09-12";0.3025
"11824";"60435000";"2010-09-13";0.3025
"11825";"60435000";"2010-09-14";0.3025
"11826";"60435000";"2010-09-15";0.3025
